,Pos,Name,BV,SV,Team,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts
0,G,Leno,4.5,4.5,Arsenal,0.0,0.0,0.0,0.0,1.0,0.046,0.0,0.0,1.0,0.042,0.0,0.0,0.0,0.0,1,0.042
1,G,Rúnarsson,4.0,4.0,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2,M,Willian,6.3,6.3,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
3,F,Aubameyang,9.6,9.6,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
4,D,Cédric,4.2,4.2,Arsenal,31.0,3.215,0.0,0.0,14.0,0.619,15.0,0.652,17.0,0.694,4.425,0.679,4.720000000000001,0.8220000000000001,18,0.734
5,F,Lacazette,8.3,8.3,Arsenal,77.0,9.826,0.0,0.0,90.0,5.479,84.0,5.598999999999999,71.0,4.103,20.65,4.611,20.65,5.039,67,4.024
6,M,Xhaka,4.8,4.8,Arsenal,82.5,5.3100000000000005,0.0,0.0,94.0,2.89,93.0,2.851,77.0,2.224,22.42,2.568,21.83,2.672,74,2.162
7,D,Marí,4.2,4.2,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8,D,Bellerín,4.8,4.8,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
9,D,Chambers,4.2,4.2,Aston Villa,49.0,2.376,3.266666666666667,0.0,4.033333333333333,0.403,13.76,0.412,12.0,0.382,6.05,0.6190000000000001,6.05,0.6100000000000001,14,0.352
10,D,Kolasinac,4.2,4.2,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
11,M,Elneny,4.4,4.4,Arsenal,8.5,0.798,0.0,0.0,13.0,0.5750000000000001,12.0,0.527,14.0,0.6,3.835,0.6050000000000001,3.835,0.627,18,0.778
12,M,Maitland-Niles,5.2,5.2,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
13,D,Holding,4.1,4.1,Arsenal,13.0,1.17,0.0,0.0,22.0,0.939,23.0,0.952,19.0,0.733,8.26,1.3019999999999998,8.555,1.5599999999999998,29,1.171
14,M,Partey,5.0,5.0,Arsenal,84.0,5.978999999999999,0.0,0.0,95.0,3.192,92.0,3.136,75.0,2.383,22.715,2.8120000000000003,22.715,3.007,71,2.309
15,D,Tierney,5.1,5.1,Arsenal,88.0,9.474,0.0,0.0,100.0,4.601999999999999,97.0,4.398000000000001,83.0,3.296,23.6,3.8,22.715,4.35,80,3.208
16,M,Pépé,6.9,6.9,Arsenal,15.5,2.312,0.0,0.0,14.0,1.084,16.0,1.301,15.0,1.061,4.720000000000001,1.2679999999999998,5.31,1.5039999999999998,19,1.345
17,M,Torreira,4.5,4.5,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
18,M,Willock,5.7,5.7,Newcastle,41.0,1.607,48.0,0.0,20.26,2.418,59.0,1.951,17.15,0.652,21.55333333333333,2.276,20.33333333333333,2.39,48,2.043
19,F,Nketiah,5.4,5.4,Arsenal,13.5,1.823,0.0,0.0,15.0,1.036,16.0,1.208,16.0,1.066,4.13,1.0499999999999998,4.720000000000001,1.2859999999999998,17,1.158
20,M,Smith Rowe,5.8,5.8,Arsenal,54.0,6.048,0.0,0.0,51.0,2.709,49.0,2.76,45.0,2.306,13.865,2.6980000000000004,13.57,2.8610000000000007,46,2.384
21,M,Saka,6.4,6.4,Arsenal,78.5,9.342,0.0,0.0,94.0,5.22,86.0,5.238,72.0,3.813,20.65,4.284,21.24,4.828,74,3.963
22,D,Gabriel,5.3,5.3,Arsenal,88.0,9.536,0.0,0.0,97.0,4.493,96.0,4.327000000000001,82.0,3.24,22.715,3.634,21.83,4.155,75,3.034
23,D,Mavropanos,4.5,4.5,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
24,M,Guendouzi,4.5,4.5,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
25,M,Martinelli,5.3,5.3,Arsenal,36.0,4.191,0.0,0.0,81.0,4.667,79.0,4.754,65.0,3.443,19.765,4.036,17.7,4.026,60,3.274
26,D,Saliba,4.5,4.5,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
27,G,Steer,3.9,3.9,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
28,M,Hourihane,4.9,4.9,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
29,G,Martínez,5.5,5.5,Aston Villa,90.0,4.128,33.0,0.0,35.79666666666667,4.485,104.57,4.008,87.0,3.376,35.49333333333333,4.340999999999999,35.09,4.222,87,3.116
30,D,Engels,4.5,4.5,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
31,M,Traoré,5.7,5.7,Aston Villa,0.0,0.0,0.0333333333333333,0.0,1.35,0.2239999999999999,6.88,0.358,10.0,0.548,3.63,0.536,3.63,0.5690000000000001,12,0.609
32,M,Grealish,7.5,7.5,Man City,41.0,2.759,45.0,0.0,49.0,3.176,46.0,2.935,3.0,0.194,48.0,3.298,45.0,2.548,49,2.934
33,M,Sanson,5.0,5.0,Aston Villa,14.0,0.758,6.166666666666667,0.0,7.3,1.032,22.42,0.973,20.0,0.904,6.05,0.7680000000000001,5.243333333333333,0.7140000000000001,13,0.588
34,M,McGinn,5.8,5.8,Aston Villa,86.0,3.478,30.866666666666664,0.0,33.736666666666665,3.709,94.58,3.074,82.0,2.63,30.25,3.019,31.05666666666667,3.209,69,2.085
35,D,Hause,4.4,4.4,Aston Villa,43.0,2.176,2.1666666666666665,0.0,3.633333333333333,0.38,14.88,0.45,12.0,0.393,5.243333333333333,0.526,5.243333333333333,0.53,17,0.445
36,M,Trézéguet,5.4,5.4,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
37,D,Mings,5.0,5.0,Aston Villa,88.0,4.058,30.866666666666664,0.0,34.61666666666667,3.816,99.8,2.784,82.0,2.437,33.47666666666667,3.348,32.266666666666666,3.17,77,1.582
38,D,Targett,4.7,4.7,Newcastle,78.0,1.911,74.0,0.0,29.69,3.062,79.0,1.315,22.75,0.797,26.02666666666667,1.83,25.213333333333328,2.732,64,2.111
39,F,Watkins,7.6,7.6,Aston Villa,88.0,4.907,30.766666666666666,0.0,33.266666666666666,5.228,94.91,4.209,77.0,3.44,30.65333333333333,4.019,30.25,4.339,74,2.9
40,M,Nakamba,4.4,4.4,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.260000000000001,0.7080000000000001,12.1,1.151,43,1.277
41,M,El Ghazi,5.6,5.6,Everton,19.0,1.175,17.0,0.0,20.44,1.1429999999999998,17.6,1.105,4.0,0.203,5.567500000000001,1.238,5.567500000000001,1.292,16,1.091
42,M,Buendía,6.2,6.2,Aston Villa,71.0,3.803,75.0,0.0,81.0,4.06,80.0,3.335,65.0,2.787,77.0,3.283,77.0,3.5,63,2.398
43,D,Cash,5.1,5.1,Aston Villa,89.0,4.182,31.2,0.0,33.51,3.888,95.13,2.833,80.0,2.491,31.863333333333333,3.324,32.669999999999995,3.3230000000000004,78,1.678
44,D,Konsa,4.9,4.9,Aston Villa,0.0,0.0,31.133333333333336,0.0,32.70333333333333,3.609,94.02,2.6870000000000003,78.0,2.36,31.46,3.184,31.05666666666667,3.065,76,1.608
45,D,Guilbert,4.5,4.5,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
46,F,Wesley,5.4,5.4,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
47,F,Samatta,5.5,5.5,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
48,F,Davis,4.5,4.5,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
49,M,Douglas Luiz,4.4,4.4,Aston Villa,86.0,2.923,30.46666666666667,0.0,32.406666666666666,3.073,95.91,2.716,78.0,2.267,31.863333333333333,2.769,30.65333333333333,2.726,76,2.024
50,M,Ramsey,4.8,4.8,Aston Villa,80.0,3.633,85.0,0.0,91.0,3.798,89.0,3.248,73.0,2.688,86.0,3.2,85.0,3.311,71,2.335
51,D,Young,4.7,4.7,Aston Villa,7.0,0.299,3.3000000000000003,0.0,4.033333333333333,0.462,14.1,0.508,14.0,0.575,4.033333333333333,0.429,5.646666666666666,0.7280000000000001,13,0.458
52,M,Lallana,5.3,5.3,Brighton,58.0,2.715,60.0,0.0,56.0,2.394,30.025,2.18,3.0,0.079,29.415,2.838,31.08,2.2920000000000003,54,2.006
53,G,Steele,4.0,4.0,Brighton,0.0,0.0,0.0,0.0,2.0,0.084,1.165,0.087,0.0,0.0,0.555,0.054,1.11,0.0839999999999999,2,0.077
54,M,Groß,5.7,5.7,Brighton,25.0,1.614,26.0,0.0,31.0,1.755,17.095,1.61,2.0,0.057,18.315,2.273,18.315,1.725,34,1.648
55,D,Duffy,4.1,4.1,Brighton,9.0,0.452,12.0,0.0,15.0,0.589,10.49,0.5860000000000001,0.0,0.0,16.095,1.729,12.21,0.732,21,0.66
56,M,Pröpper,4.5,4.5,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
57,D,Burn,4.4,4.4,Newcastle,82.0,2.02,82.0,0.0,31.496666666666663,3.328,87.0,1.484,26.6,0.959,29.686666666666667,2.155,30.906666666666663,3.435,73,2.518
58,D,Dunk,4.8,4.8,Brighton,87.0,4.177,84.0,0.0,87.0,3.197,45.065,2.241,5.0,0.072,42.735,4.271,41.625,2.244,78,2.168
59,M,March,5.3,5.3,Brighton,27.0,1.419,30.0,0.0,35.0,1.594,17.315,1.4089999999999998,2.0,0.049,19.425,1.926,20.535,1.626,37,1.52
60,D,Webster,4.4,4.4,Brighton,76.0,3.625,76.0,0.0,82.0,2.947,41.625,2.074,4.0,0.055,39.405,3.871,38.295,2.076,73,2.033
61,D,Veltman,4.2,4.2,Brighton,62.0,2.913,61.0,0.0,65.0,2.33,34.135,1.726,4.0,0.053,32.745,3.173,31.08,1.712,60,1.713
62,F,Maupay,6.6,6.6,Brighton,83.0,4.656,75.0,0.0,83.0,4.125,40.625,3.325,4.0,0.126,41.07,4.62,37.185,3.059,68,2.879
63,M,Trossard,6.0,6.0,Brighton,72.0,3.94,68.0,0.0,72.0,3.4720000000000004,35.905,2.891,4.0,0.122,34.41,3.765,34.965,2.826,63,2.607
64,G,Ryan,4.5,4.5,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
65,M,Jahanbakhsh,5.5,5.5,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
66,D,White,4.5,4.5,Arsenal,88.0,8.343,0.0,0.0,103.0,4.106,95.0,3.683,80.0,2.803,23.01,3.2540000000000004,23.6,3.929,79,2.747
67,D,Bernardo,4.0,4.0,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
68,G,Sánchez,4.6,4.5,Brighton,90.0,4.194,89.0,0.0,94.0,3.936,48.785,3.614,5.0,0.177,49.395,4.71,48.285,3.639,88,3.337
69,M,Bissouma,4.4,4.4,Brighton,85.0,2.765,81.0,0.0,86.0,2.543,42.18,2.255,4.0,0.092,42.18,2.85,40.515,2.194,72,1.975
70,D,Lamptey,4.5,4.5,Brighton,73.0,3.978,74.0,0.0,75.0,3.135,38.24,2.247,4.0,0.064,37.74,4.205,41.625,2.408,62,2.076
71,F,Connolly,5.3,5.3,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
72,M,Alzate,4.8,4.8,Brighton,3.0,0.137,3.0,0.0,6.0,0.273,4.44,0.366,0.0,0.0,6.105,0.611,5.55,0.464,12,0.559
73,M,Mac Allister,5.3,5.3,Brighton,59.0,3.259,54.0,0.0,55.0,2.713,30.025,2.477,3.0,0.087,28.86,3.21,26.64,2.25,52,2.222
74,M,Moder,4.5,4.5,Brighton,57.0,2.751,52.0,0.0,58.0,2.495,30.195,2.226,2.0,0.049,29.415,2.922,29.415,2.18,52,2.001
75,D,Jansson,4.5,4.5,Brentford,89.0,1.982,87.0,0.0,85.0,3.287,82.0,3.638,83.0,2.243,80.0,1.34,79.0,2.597,79,2.865
76,M,Nørgaard,5.0,5.0,Brentford,86.0,2.227,85.0,0.0,82.0,2.496,81.0,2.615,81.0,2.233,79.0,1.904,73.0,2.173,80,2.381
77,F,Toney,6.6,6.6,Brentford,45.0,1.657,69.0,0.0,81.0,3.842,79.0,4.237,79.0,3.535,77.0,2.582,76.0,3.62,76,3.73
78,M,Fosu,5.1,5.1,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
79,G,Raya,4.3,4.3,Brentford,90.0,3.344,90.0,0.0,89.0,4.01,88.0,4.136,88.0,3.384,85.0,3.067,86.0,3.565,88,3.84
80,M,Canós,5.5,5.5,Brentford,70.0,2.395,66.0,0.0,66.0,2.683,66.0,2.937,63.0,2.403,65.0,2.035,64.0,2.522,62,2.531
81,M,Dasilva,5.3,5.3,Brentford,8.0,0.382,8.0,0.0,11.0,0.549,10.0,0.536,10.0,0.486,13.0,0.586,14.0,0.721,16,0.822
82,D,Henry,4.5,4.5,Brentford,76.0,1.98,74.0,0.0,72.0,3.081,71.0,3.41,69.0,2.157,68.0,1.392,68.0,2.526,67,2.72
83,M,Janelt,5.0,5.0,Brentford,77.0,2.284,68.0,0.0,66.0,2.341,64.0,2.441,64.0,2.109,63.0,1.808,60.0,2.087,61,2.171
84,M,Ghoddos,5.3,5.3,Brentford,13.0,0.637,14.0,0.0,9.0,0.477,11.0,0.645,13.0,0.677,14.0,0.639,19.0,0.996,18,0.958
85,M,Jensen,4.9,4.9,Brentford,32.0,1.336,29.0,0.0,30.0,1.423,35.0,1.757,30.0,1.356,35.0,1.317,36.0,1.612,35,1.606
86,D,Goode,3.9,3.9,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
87,F,Forss,5.3,5.3,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
88,D,Roerslev,4.3,4.3,Brentford,20.0,0.61,21.0,0.0,21.0,0.938,21.0,1.026,25.0,0.896,22.0,0.584,23.0,0.926,24,1.042
89,D,Sørensen,4.3,4.3,Brentford,7.0,0.2,10.0,0.0,7.0,0.279,13.0,0.574,12.0,0.355,15.0,0.313,16.0,0.559,13,0.495
90,D,Pinnock,4.5,4.5,Brentford,88.0,2.128,85.0,0.0,83.0,3.478,82.0,3.841,80.0,2.349,82.0,1.495,77.0,2.74,77,3.016
91,G,Balcombe,4.0,4.0,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
92,M,Zamburek,4.4,4.4,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
93,G,Gunnarsson,3.9,3.9,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
94,F,Dervişoğlu,5.4,5.4,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
95,M,Mbeumo,5.3,5.3,Brentford,86.0,3.376,80.0,0.0,76.0,3.744,77.0,4.221,76.0,3.415,74.0,2.58,73.0,3.535,71,3.559
96,M,Bidstrup,4.4,4.4,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
97,D,Tarkowski,4.9,4.9,Burnley,89.0,5.176,57.0,0.0,100.46,2.214,98.02,3.155,41.5,1.377,33.346666666666664,1.773,33.346666666666664,3.486,77,1.777
98,D,Bardsley,3.9,3.9,Burnley,0.5,0.024,0.3333333333333333,0.0,1.11,0.02,1.11,0.027,0.5,0.009,0.8133333333333335,0.037,0.8133333333333335,0.06,2,0.042
99,D,Pieters,4.2,4.2,Burnley,62.0,3.814,23.33333333333333,0.0,21.54,0.5700000000000001,13.65,0.4629999999999999,7.0,0.205,8.133333333333333,0.551,6.506666666666668,0.7060000000000001,17,0.499
100,M,Cork,4.4,4.4,Burnley,30.0,2.123,20.33333333333333,0.0,37.96,1.195,44.4,1.457,17.5,0.544,13.420000000000002,1.2100000000000002,15.453333333333331,1.546,37,1.185
101,M,Stephens,4.4,4.4,Burnley,5.0,0.441,2.6666666666666665,0.0,5.1,0.1939999999999999,5.88,0.237,4.5,0.137,4.066666666666666,0.445,4.066666666666666,0.483,13,0.53
102,D,Long,4.0,4.0,Burnley,0.5,0.041,0.6666666666666666,0.0,3.11,0.097,2.22,0.087,0.5,0.016,0.8133333333333335,0.067,1.22,0.139,4,0.126
103,F,Rodriguez,5.2,5.2,Burnley,48.0,4.425,25.33333333333333,0.0,38.74,1.6450000000000002,36.41,1.6490000000000002,14.5,0.683,14.233333333333334,1.6799999999999995,13.013333333333335,1.868,34,1.501
104,F,Barnes,5.2,5.2,Burnley,10.0,1.083,4.666666666666667,0.0,6.55,0.311,4.55,0.233,2.5,0.11,1.626666666666667,0.211,2.033333333333333,0.325,6,0.306
105,D,Mee,4.8,4.8,Burnley,89.5,5.372,56.66666666666666,0.0,102.35,2.322,99.91,3.277,41.5,1.414,32.94,1.831,31.72,3.3800000000000003,77,1.827
106,M,Westwood,5.3,5.3,Burnley,87.0,5.019,57.333333333333336,0.0,97.02,2.594,96.8,2.849,40.0,1.251,32.126666666666665,2.51,31.72,2.991,73,2.048
107,M,Gudmundsson,5.4,5.4,Burnley,6.0,0.579,9.0,0.0,27.75,1.113,30.19,1.295,11.5,0.456,12.199999999999998,1.366,10.98,1.447,26,1.121
108,F,Wood,6.7,6.7,Newcastle,74.0,3.362,72.0,0.0,84.0,4.383,81.0,3.176,23.0,1.231,80.0,3.536,80.0,3.968,65,3.623
109,D,Lowton,4.4,4.4,Burnley,31.5,2.008,18.666666666666668,0.0,40.07,0.974,36.52,1.251,18.5,0.628,14.233333333333334,0.865,14.233333333333334,1.5670000000000002,32,0.831
110,F,Vydra,5.2,5.2,Burnley,0.0,0.0,1.3333333333333333,0.0,7.21,0.346,16.76,0.857,9.5,0.471,7.32,0.995,8.54,1.37,22,1.115
111,G,Pope,5.4,5.4,Burnley,90.0,6.970000000000001,59.333333333333336,0.0,105.68,3.863,104.68,4.2010000000000005,44.0,1.791,35.379999999999995,3.858,34.56666666666666,4.321,85,3.135
112,D,Taylor,4.4,4.4,Burnley,28.0,1.631,37.0,0.0,84.47,1.924,94.25,2.993,38.5,1.259,29.28,1.6389999999999998,31.313333333333333,3.235,74,1.729
113,G,Norris,4.4,4.4,Burnley,0.0,0.0,0.0,0.0,1.11,0.0399999999999999,1.0,0.04,0.0,0.0,0.8133333333333335,0.0889999999999999,0.8133333333333335,0.101,2,0.074
114,M,Brownhill,4.3,4.3,Burnley,70.5,4.463,43.66666666666666,0.0,78.49,2.28,73.27,2.3470000000000004,32.0,1.076,26.02666666666667,2.1630000000000003,24.80666666666666,2.497,62,1.869
115,M,Benson,4.5,4.5,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
116,G,Peacock-Farrell,4.5,4.5,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
117,M,McNeil,5.7,5.7,Burnley,84.0,5.863,53.0,0.0,93.91,3.008,92.36,3.251,39.0,1.484,29.686666666666667,2.726,29.686666666666667,3.335,74,2.457
118,D,Azpilicueta,5.6,5.6,Chelsea,67.0,3.447,0.0,0.0,48.68,2.686,20.89,2.486,4.0,0.206,20.4,2.482,23.46,2.305,39,1.965
119,F,Giroud,6.5,6.5,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
120,D,Thiago Silva,5.6,5.6,Chelsea,86.0,3.933,0.0,0.0,89.64,4.5280000000000005,41.31,4.369,9.0,0.473,38.25,4.2700000000000005,38.76,3.404,74,3.302
121,D,Alonso,5.6,5.6,Chelsea,48.0,2.936,0.0,0.0,51.96,3.3360000000000003,20.42,2.891,4.0,0.237,22.95,3.2630000000000003,19.38,2.269,45,2.694
122,M,Jorginho,5.8,5.8,Chelsea,60.0,2.518,0.0,0.0,70.14,3.088,29.61,2.896,6.0,0.254,31.11,2.954,28.05,2.391,52,2.298
123,M,Barkley,5.2,5.2,Chelsea,0.0,0.0,0.0,0.0,1.04,0.053,0.52,0.061,0.0,0.0,1.02,0.111,1.02,0.105,2,0.108
124,M,Kovacic,5.0,5.0,Chelsea,18.0,0.848,0.0,0.0,23.5,1.092,10.73,1.087,3.0,0.101,12.75,1.227,10.71,0.985,26,1.197
125,F,Batshuayi,5.5,5.5,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
126,D,Rüdiger,6.1,6.1,Chelsea,89.0,4.074,0.0,0.0,94.68,4.776999999999999,41.31,4.463,9.0,0.477,39.27,4.416,38.76,3.424,77,3.447
127,D,Zouma,5.4,5.4,West Ham,47.0,2.066,64.0,0.0,61.0,1.085,57.0,2.315,7.0,0.191,60.0,2.607,61.0,2.429,58,2.804
128,G,Arrizabalaga,4.7,4.7,Chelsea,0.0,0.0,0.0,0.0,2.04,0.099,1.02,0.101,0.0,0.0,1.02,0.105,1.53,0.137,2,0.089
129,M,Kanté,4.9,4.9,Chelsea,76.0,2.675,0.0,0.0,85.44,3.127,36.2,2.825,7.0,0.251,33.15,2.6260000000000003,36.72,2.5460000000000003,67,2.407
130,M,Ziyech,7.3,7.3,Chelsea,16.0,1.022,0.0,0.0,16.24,1.026,7.62,1.103,1.0,0.041,7.14,0.996,6.12,0.78,16,1.053
131,M,Loftus-Cheek,5.4,5.4,Chelsea,44.0,2.0,0.0,0.0,48.86,2.297,21.44,2.203,5.0,0.203,23.46,2.35,23.46,2.11,44,2.052
132,D,Christensen,4.6,4.6,Chelsea,31.0,1.454,0.0,0.0,33.5,1.662,12.78,1.331,3.0,0.136,15.81,1.737,16.83,1.503,35,1.579
133,F,Werner,8.6,8.6,Chelsea,47.0,2.673,0.0,0.0,49.9,3.0740000000000003,22.46,3.153,5.0,0.277,22.44,2.99,22.95,2.728,43,2.717
