,Pos,Name,BV,SV,Team,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts
134,D,Chilwell,5.6,5.6,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
135,F,Abraham,6.5,6.5,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
136,M,Pulisic,7.9,7.9,Chelsea,18.0,1.059,0.0,0.0,20.38,1.263,9.68,1.358,1.0,0.044,13.26,1.729,10.71,1.301,24,1.513
137,M,Mount,7.5,7.5,Chelsea,59.0,3.415,0.0,0.0,86.46,5.315,36.72,5.159,8.0,0.49,36.72,4.844,36.21,4.268,70,4.351
138,D,Ampadu,4.5,4.5,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
139,M,Hudson-Odoi,5.3,5.3,Chelsea,34.0,1.944,0.0,0.0,34.64,2.094,15.31,2.092,3.0,0.147,16.32,2.097,16.83,1.952,29,1.792
140,M,Havertz,7.8,7.8,Chelsea,57.0,3.317,0.0,0.0,62.02,3.864,29.04,4.146,5.0,0.289,24.99,3.445,28.05,3.369,50,3.182
141,D,James,6.2,6.2,Chelsea,15.0,0.848,0.0,0.0,68.0,4.205,63.0,4.279,6.0,0.374,61.0,4.186,60.0,3.3030000000000004,58,3.24
142,G,Mendy,6.1,6.1,Chelsea,90.0,4.123,0.0,0.0,102.76,4.932,44.88,4.421,10.0,0.495,44.88,4.593,43.86,3.901,88,3.911
143,M,Gallagher,6.2,6.2,Crystal Palace,0.0,0.0,81.0,0.0,82.0,3.125,80.0,2.539,28.0,1.195,75.0,3.015,74.0,3.06,75,3.107
144,M,Gilmour,4.3,4.3,Norwich,71.0,1.857,66.0,0.0,35.96,2.405,32.96,2.059,7.0,0.181,31.61,1.922,31.61,2.191,58,1.652
145,G,Guaita,4.6,4.6,Crystal Palace,90.0,7.147,89.0,0.0,89.0,3.63,88.0,3.144,30.45,1.239,85.0,3.322,87.0,3.315,85,3.389
146,D,Tomkins,4.3,4.3,Crystal Palace,3.0,0.204,11.0,0.0,13.0,0.489,13.0,0.347,4.199999999999999,0.115,15.0,0.543,16.0,0.557,13,0.487
147,M,McArthur,4.3,4.3,Crystal Palace,45.5,3.593,39.0,0.0,38.0,1.444,42.0,1.401,15.05,0.5,39.0,1.484,46.0,1.699,46,1.734
148,F,Benteke,6.1,6.1,Crystal Palace,3.5,0.439,4.0,0.0,7.0,0.408,7.0,0.37,2.8,0.127,7.0,0.419,10.0,0.629,8,0.499
149,D,Kouyaté,4.5,4.5,Crystal Palace,85.0,5.721,78.0,0.0,74.0,2.722,73.0,1.559,25.2,0.898,74.0,2.471,70.0,2.211,67,2.39
150,D,Kelly,3.9,3.9,Crystal Palace,0.5,0.038,2.0,0.0,3.0,0.107,3.0,0.082,1.4,0.032,3.0,0.104,4.0,0.135,3,0.107
151,M,Milivojevic,5.3,5.3,Crystal Palace,10.5,1.021,8.0,0.0,7.0,0.334,10.0,0.435,2.8,0.089,11.0,0.529,10.0,0.492,11,0.544
152,F,Ayew,5.8,5.8,Crystal Palace,38.5,3.574,32.0,0.0,38.0,1.639,36.0,1.412,12.6,0.508,42.0,1.862,35.0,1.637,40,1.854
153,M,Zaha,6.8,6.8,Crystal Palace,86.0,8.643,82.0,0.0,79.0,3.677,79.0,2.955,27.65,1.464,77.0,3.793,81.0,4.054,74,3.822
154,M,Schlupp,5.4,5.4,Crystal Palace,39.0,3.454,23.0,0.0,25.0,1.125,24.0,0.987,8.049999999999999,0.285,25.0,1.155,25.0,1.159,23,1.102
155,G,Butland,4.4,4.4,Crystal Palace,0.0,0.0,1.0,0.0,1.0,0.041,1.0,0.036,1.0499999999999998,0.043,4.0,0.157,3.0,0.116,5,0.201
156,M,Riedewald,4.7,4.7,Crystal Palace,1.5,0.137,2.0,0.0,1.0,0.045,3.0,0.131,0.7,0.017,4.0,0.179,4.0,0.181,4,0.181
157,D,Jach,4.3,4.3,Crystal Palace,0.5,0.048,3.0,0.0,2.0,0.086,2.0,0.065,1.75,0.049,2.0,0.082,2.0,0.08,3,0.12
158,F,Mateta,5.2,5.2,Crystal Palace,38.0,4.017,41.0,0.0,34.0,1.701,38.0,1.627,12.95,0.618,33.0,1.745,33.0,1.8,37,1.971
159,M,Eze,5.9,5.9,Crystal Palace,28.0,3.072,8.0,0.0,9.0,0.496,10.0,0.499,3.5,0.148,15.0,0.849,11.0,0.637,12,0.71
160,D,Ferguson,4.5,4.5,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.118,8.0,0.225,11,0.346
161,D,Mitchell,4.5,4.5,Crystal Palace,89.0,5.616,84.0,0.0,82.0,2.757,81.0,1.554,29.4,0.949,78.0,2.383,79.0,2.205,78,2.464
162,M,Delph,4.3,4.3,Everton,1.0,0.036,5.0,0.0,6.01,0.214,4.15,0.161,1.0,0.017,2.2925,0.315,2.620000000000001,0.369,7,0.292
163,M,Sigurdsson,6.7,6.7,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
164,D,Coleman,4.9,4.9,Everton,86.0,2.595,80.0,0.0,98.84,2.69,94.28,3.858,18.0,0.682,25.2175,2.9840000000000004,23.2525,2.958,74,2.895
165,M,James,6.9,6.9,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
166,M,Bernard,5.5,5.5,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
167,D,Digne,5.1,5.1,Aston Villa,89.0,4.487,31.166666666666668,0.0,33.913333333333334,4.224,99.24,3.115,82.0,2.72,33.47666666666667,3.675,31.46,3.479,80,1.857
168,D,Keane,4.8,4.8,Everton,89.0,2.561,86.0,0.0,103.87,2.733,97.55,3.87,20.0,0.729,26.5275,2.987,25.8725,3.082,75,2.815
169,G,Pickford,4.9,4.9,Everton,90.0,3.405,89.0,0.0,107.32,3.991,105.61,4.54,21.0,0.868,28.820000000000004,4.359,28.4925,4.357,88,3.653
170,M,Allan,4.3,4.3,Everton,67.0,2.025,64.0,0.0,70.56,2.047,59.32,1.93,10.0,0.302,16.7025,1.99,15.72,1.911,48,1.598
171,M,André Gomes,4.9,4.9,Everton,32.0,1.257,31.0,0.0,26.87,0.985,19.54,0.8170000000000001,4.0,0.107,5.567500000000001,0.8230000000000001,5.567500000000001,0.8270000000000001,16,0.699
172,M,Doucouré,5.3,5.3,Everton,0.0,0.0,15.0,0.0,62.93000000000001,2.027,87.43,3.1,20.0,0.72,25.545,3.3830000000000005,23.9075,3.27,78,2.857
173,M,Iwobi,5.8,5.8,Everton,18.0,0.943,15.0,0.0,17.04,0.806,13.42,0.6990000000000001,2.0,0.066,5.567500000000001,1.016,5.240000000000001,0.9740000000000002,22,1.172
174,D,Mina,4.9,4.9,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.585,0.527,7.86,0.98,47,1.831
175,M,Davies,4.8,4.8,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
176,F,Calvert-Lewin,7.9,7.9,Everton,86.0,4.083,82.0,0.0,92.11,4.005,92.22,4.524000000000001,18.0,0.923,24.89,4.509,24.89,4.702999999999999,76,3.934
177,D,Holgate,4.2,4.2,Everton,84.0,2.136,83.0,0.0,93.34,2.177,83.31,2.9599999999999995,17.0,0.552,20.305,2.038,18.0125,1.9,54,1.803
178,D,Godfrey,4.7,4.7,Everton,0.0,0.0,0.0,0.0,24.09,0.63,48.32,1.826,14.0,0.474,18.34,1.965,19.3225,2.2,47,1.693
179,F,Richarlison,7.5,7.5,Everton,81.0,3.534,79.0,0.0,93.0,3.791,90.0,4.162,18.0,0.854,95.0,4.021999999999999,92.0,4.146,72,3.435
180,G,Virgínia,4.0,4.0,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
181,M,Hernández,5.5,5.5,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
182,G,Casilla,4.5,4.5,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
183,D,Cooper,4.4,4.4,Leeds,0.0,0.0,2.75,0.0,17.05,0.858,59.0,2.526,80.0,2.321,42.9,2.801,42.9,2.824,75,1.524
184,D,Ayling,4.3,4.3,Leeds,88.5,3.357,47.3,0.0,44.6,2.397,89.0,3.947,80.0,2.441,42.35,2.971,41.25,2.938,76,1.651
185,M,Klich,5.2,5.2,Leeds,55.5,4.13,31.0,0.0,27.8,2.31,47.0,2.267,48.0,1.91,26.4,2.414,26.95,2.36,41,1.579
186,F,Rodrigo,6.2,6.2,Leeds,144.0,5.3580000000000005,78.0,0.0,75.0,3.204,74.0,3.609,66.0,2.525,71.0,3.366,71.0,3.232,64,2.361
187,M,Dallas,4.9,4.9,Leeds,66.0,3.71,39.95,0.0,37.95,2.4200000000000004,74.0,2.748,67.0,2.053,33.0,2.196,33.55,2.223,63,1.863
188,F,Bamford,7.7,7.7,Leeds,4.0,0.291,8.0,0.0,15.0,0.985,21.0,1.541,19.0,1.091,20.0,1.427,20.0,1.364,18,0.976
189,D,Llorente,4.5,4.5,Leeds,87.5,2.933,46.75,0.0,45.65,2.174,86.0,3.58,76.0,2.186,42.35,2.708,42.35,2.758,79,1.497
190,M,Phillips,4.7,4.7,Leeds,0.0,0.0,1.75,0.0,15.15,0.842,65.0,2.026,80.0,2.107,40.7,2.388,45.1,2.536,78,1.92
191,M,Costa,5.4,5.4,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
192,M,Roberts,4.8,4.8,Leeds,30.0,2.698,14.45,0.0,14.8,1.438,26.0,1.47,26.0,1.229,12.65,1.367,13.75,1.443,27,1.207
193,D,Koch,4.3,4.3,Leeds,76.5,2.91,36.15,0.0,31.2,1.619,42.0,1.897,23.0,0.736,14.3,1.021,12.65,0.913,28,0.657
194,M,Poveda,4.5,4.5,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
195,M,Raphinha,6.5,6.5,Leeds,84.5,7.724,44.1,0.0,44.5,4.649,88.0,5.523,79.0,3.562,43.45,5.05,41.8,4.687,71,3.024
196,M,Shackleton,4.4,4.4,Leeds,16.5,1.376,12.3,0.0,9.55,0.8180000000000001,15.0,0.72,17.0,0.735,9.9,0.878,9.35,0.8200000000000001,16,0.681
197,D,Struijk,4.3,4.3,Leeds,85.0,3.0570000000000004,42.45,0.0,31.05,1.601,41.0,1.814,28.0,0.926,18.7,1.3370000000000002,17.6,1.281,34,0.817
198,G,Meslier,4.8,4.8,Leeds,90.0,6.554,48.45,0.0,48.9,3.622,95.0,4.227,86.0,3.352,47.85,3.838,47.3,3.865,88,3.154
199,G,Schmeichel,4.8,4.8,Leicester,90.0,3.634,89.0,0.0,23.7725,3.867,23.75,3.441,87.0,3.831,34.22,3.767,34.61333333333334,4.313,87,3.398
200,D,Evans,5.4,5.4,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.62,0.7150000000000001,19.666666666666668,2.153,67,2.094
201,M,Albrighton,5.2,5.2,Leicester,12.0,0.562,22.0,0.0,5.6525,1.15,6.340000000000001,1.0839999999999996,14.0,0.716,7.473333333333334,0.96,8.653333333333334,1.234,23,1.097
202,M,Mendy,4.3,4.3,Leicester,2.0,0.086,3.0,0.0,1.3325,0.223,1.0975,0.172,5.0,0.216,1.18,0.136,1.5733333333333337,0.183,7,0.294
203,G,Ward,4.0,4.0,Leicester,0.0,0.0,0.0,0.0,0.27,0.044,0.0225,0.003,1.0,0.044,0.3933333333333333,0.043,0.3933333333333333,0.049,1,0.039
204,F,Vardy,10.3,10.3,Leicester,0.0,0.0,8.0,0.0,5.02,1.321,10.315,1.952,47.0,2.909,19.27333333333333,2.786,19.27333333333333,3.497,45,2.604
205,M,Praet,4.9,4.9,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
206,D,Pereira,5.2,5.2,Leicester,61.0,2.261,60.0,0.0,16.6875,2.697,15.8325,1.619,52.0,2.469,14.553333333333333,1.22,16.52,2.081,35,1.328
207,D,Amartey,3.8,3.8,Leicester,83.0,2.691,75.0,0.0,19.2025,2.692,19.1675,1.694,71.0,2.936,24.386666666666667,1.642,20.453333333333333,2.202,49,1.513
208,D,Castagne,5.3,5.3,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.177,26.0,1.108,28.320000000000004,2.005,25.566666666666663,2.864,67,2.158
209,M,Tielemans,6.4,6.4,Leicester,86.0,3.431,81.0,0.0,21.8575,4.3340000000000005,20.825000000000003,2.966,76.0,3.502,30.286666666666672,3.277,29.5,3.975,73,3.102
210,M,Pérez,5.7,5.7,Leicester,6.0,0.32,6.0,0.0,1.3525,0.327,1.6475,0.332,6.0,0.367,1.9666666666666668,0.297,2.7533333333333334,0.47,6,0.372
211,M,Maddison,6.9,6.9,Leicester,80.0,3.843,78.0,0.0,81.0,5.124,80.0,3.552,73.0,4.37,84.0,3.858,83.0,4.905,71,3.868
212,F,Iheanacho,6.9,6.9,Leicester,21.0,1.246,20.0,0.0,6.38,1.7839999999999998,3.5125,0.789,12.0,0.841,3.9333333333333336,0.659,3.9333333333333336,0.796,14,0.926
213,M,Choudhury,4.4,4.4,Leicester,3.0,0.119,6.0,0.0,1.63,0.273,2.1325000000000003,0.338,9.0,0.402,2.36,0.264,2.36,0.277,9,0.391
214,M,Barnes,6.5,6.5,Leicester,53.0,2.716,59.0,0.0,15.3325,3.817,14.125,2.628,55.0,3.313,19.666666666666668,2.766,20.846666666666664,3.614,51,2.832
215,M,Ndidi,4.8,4.8,Leicester,86.0,2.336,85.0,0.0,22.385,2.682,21.82,2.206,83.0,2.524,29.89333333333333,2.323,29.5,2.645,76,2.162
216,D,Söyüncü,4.9,4.9,Leicester,68.0,2.199,64.0,0.0,16.48,2.2829999999999995,16.98,1.478,59.0,2.408,18.88,1.263,18.093333333333334,1.943,41,1.276
217,D,Justin,4.9,4.9,Leicester,30.0,1.146,35.0,0.0,8.692499999999999,1.4469999999999998,8.964999999999998,0.987,34.0,1.598,10.226666666666668,0.8599999999999999,9.833333333333334,1.214,25,0.932
218,D,Thomas,4.3,4.3,Leicester,87.0,2.852,82.0,0.0,22.6575,3.139,21.2675,1.896,67.0,2.841,19.666666666666668,1.392,20.453333333333333,2.272,53,1.683
219,D,Fofana,4.3,4.3,Leicester,0.0,0.0,6.0,0.0,3.0325,0.423,3.245,0.313,16.0,0.66,5.900000000000001,0.413,4.326666666666667,0.4600000000000001,5,0.178
220,M,Milner,4.9,4.9,Liverpool,2.0,0.187,0.0,0.0,5.0,0.273,6.0,0.299,0.0,0.0,4.2,0.494,5.775,0.504,8,0.417
221,M,Henderson,5.0,5.0,Liverpool,64.0,6.025,0.0,0.0,60.0,2.577,68.0,2.734,6.0,0.223,28.875,2.758,28.35,1.836,59,2.396
222,G,Adrián,4.3,4.3,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.046,0.0,0.0,0.525,0.053,0.0,0.0,1,0.045
223,D,Matip,4.9,4.9,Liverpool,138.0,7.891999999999999,0.0,0.0,66.0,3.325,72.0,3.358,7.0,0.312,66.0,3.851,65.0,1.75,61,2.811
224,M,Thiago,5.3,5.3,Liverpool,45.5,4.377000000000001,0.0,0.0,46.0,2.035,53.0,2.14,5.0,0.174,24.15,2.332,26.25,1.736,45,1.884
225,M,Shaqiri,5.9,5.9,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
226,M,Chamberlain,5.8,5.8,Liverpool,2.5,0.261,0.0,0.0,7.0,0.372,8.0,0.411,0.0,0.0,4.725,0.539,5.25,0.456,10,0.511
227,F,Firmino,8.7,8.7,Liverpool,39.5,5.192,0.0,0.0,42.0,2.472,50.0,2.589,6.0,0.29,23.625,3.1140000000000003,21.0,1.794,44,2.44
228,D,van Dijk,6.7,6.7,Liverpool,89.0,10.131,0.0,0.0,85.0,4.273,92.0,4.306,10.0,0.453,42.525,4.9430000000000005,42.525,2.283,79,3.651
229,M,Mané,11.7,11.7,Liverpool,144.0,11.69,0.0,0.0,69.0,4.84,76.0,4.646000000000001,7.0,0.498,68.0,5.723,68.0,2.936,64,4.11
230,G,Alisson,6.0,6.0,Liverpool,90.0,9.219,0.0,0.0,89.0,4.262,98.0,4.568,10.0,0.454,45.675,4.745,45.675,3.485,87,3.968
231,M,Fabinho,5.4,5.4,Liverpool,85.5,6.674,0.0,0.0,81.0,2.938,87.0,2.964,9.0,0.306,40.95,3.403,39.9,2.183,78,2.649
232,M,Salah,13.0,13.0,Liverpool,86.5,18.429,0.0,0.0,81.0,7.361,88.0,6.841,9.0,0.741,40.425,8.806999999999999,40.425,4.17,79,6.472
233,D,Robertson,7.1,7.1,Liverpool,84.0,11.338,0.0,0.0,82.0,4.808,86.0,4.619,9.0,0.474,42.525,5.813000000000001,40.95,2.439,75,3.992
234,F,Origi,4.8,4.8,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525,0.055,1,0.068
235,M,Minamino,5.1,5.1,Liverpool,3.0,0.42,0.0,0.0,6.0,0.398,6.0,0.367,1.0,0.042,5.775,0.882,5.25,0.532,9,0.593
236,D,Alexander-Arnold,8.5,8.0,Liverpool,89.0,13.217,0.0,0.0,85.0,5.472,93.0,5.378,9.0,0.525,43.05,6.528,41.475,2.671,79,4.578
237,D,Gomez,4.7,4.7,Liverpool,0.0,0.0,0.0,0.0,1.0,0.031,2.0,0.062,0.0,0.0,1.575,0.109,1.575,0.07,5,0.163
238,M,Keita,5.0,5.0,Liverpool,49.0,5.2940000000000005,0.0,0.0,46.0,2.265,49.0,2.189,5.0,0.197,24.675,2.689,26.775,1.872,47,2.145
239,M,Jota,8.5,8.0,Liverpool,154.0,11.973,0.0,0.0,73.0,4.989,80.0,4.803,8.0,0.514,72.0,5.849,71.0,3.019,68,4.288
240,D,Phillips,4.2,4.2,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
241,G,Kelleher,4.3,4.3,Liverpool,0.0,0.0,0.0,0.0,1.0,0.048,1.0,0.047,0.0,0.0,0.525,0.054,1.575,0.119,1,0.046
242,D,Konaté,5.1,5.1,Liverpool,8.5,0.714,0.0,0.0,17.0,0.766,27.0,1.211,3.0,0.113,11.55,1.231,15.225,0.872,26,1.173
243,M,Jones,5.0,5.0,Liverpool,17.5,1.88,0.0,0.0,22.0,1.087,24.0,1.09,1.0,0.025,13.65,1.43,12.075,0.959,25,1.169
244,D,Tsimikas,3.7,3.7,Liverpool,6.0,0.6719999999999999,0.0,0.0,9.0,0.47,12.0,0.607,1.0,0.033,4.725,0.552,6.3,0.42,13,0.658
245,D,N.Williams,3.8,3.8,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
246,D,R.Williams,4.4,4.4,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
247,D,Davies,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
248,D,Walker,5.4,5.4,Man City,71.0,3.687,71.0,0.0,65.0,3.187,66.0,3.351,4.0,0.217,67.0,3.712,65.0,2.727,57,2.981
249,M,Gündogan,7.2,7.2,Man City,37.0,2.255,40.0,0.0,41.0,2.457,43.0,2.483,2.0,0.103,41.0,2.519,50.0,2.5,49,2.708
250,M,De Bruyne,12.1,12.1,Man City,79.0,5.155,79.0,0.0,74.0,4.691,72.0,4.501,4.0,0.267,74.0,4.971,70.0,3.853,65,3.858
251,D,Stones,5.2,5.2,Man City,20.0,1.078,32.0,0.0,32.0,1.696,32.0,1.744,2.0,0.113,36.0,2.132,34.0,1.553,30,1.718
252,D,Mendy,5.2,5.2,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
253,M,Mahrez,8.7,8.7,Man City,66.0,5.228,64.0,0.0,63.0,4.829,62.0,4.668,4.0,0.341,60.0,4.906,59.0,3.875,58,4.122
254,M,Sterling,10.7,10.7,Man City,68.0,5.127,66.0,0.0,65.0,4.755,64.0,4.61,4.0,0.336,62.0,4.856,61.0,3.813,60,4.064
255,D,Cancelo,7.2,6.7,Man City,77.0,4.735,75.0,0.0,73.0,4.232,72.0,4.276,4.0,0.259,69.0,4.531,68.0,3.297,68,4.113
256,G,Ederson,6.1,6.1,Man City,90.0,4.499,89.0,0.0,88.0,4.259,88.0,4.359,5.0,0.264,86.0,4.495,86.0,3.844,86,4.419
257,D,Aké,4.7,4.7,Man City,6.0,0.265,10.0,0.0,13.0,0.626,13.0,0.65,0.0,0.0,18.0,1.029,17.0,0.766,18,0.984
258,D,Laporte,5.8,5.8,Man City,77.0,4.423,75.0,0.0,73.0,3.946,72.0,3.994,4.0,0.239,69.0,4.199,68.0,3.103,68,3.91
259,G,Steffen,4.4,4.4,Man City,0.0,0.0,1.0,0.0,1.0,0.048,1.0,0.05,0.0,0.0,2.0,0.104,4.0,0.178,3,0.154
260,M,Bernardo,7.3,7.3,Man City,68.0,3.414,63.0,0.0,64.0,3.089,63.0,3.027,4.0,0.2,63.0,3.285,59.0,2.547,63,2.947
261,D,Dias,6.3,6.3,Man City,79.0,4.363,76.0,0.0,74.0,3.856,74.0,3.954,4.0,0.23,66.0,3.866,70.0,3.087,69,3.817
262,F,Jesus,8.5,8.5,Man City,28.0,1.805,48.0,0.0,53.0,3.224,48.0,2.92,3.0,0.177,46.0,2.99,55.0,2.932,49,2.729
263,D,Zinchenko,5.3,5.3,Man City,24.0,1.299,25.0,0.0,31.0,1.651,31.0,1.696,2.0,0.107,30.0,1.775,32.0,1.482,39,2.184
264,M,Foden,8.0,8.0,Man City,78.0,5.344,76.0,0.0,74.0,4.849,73.0,4.737,4.0,0.348,70.0,4.94,69.0,3.93,69,4.209
265,M,Rodrigo,5.5,5.5,Man City,87.0,3.255,82.0,0.0,82.0,3.01,83.0,2.999,4.0,0.154,79.0,3.069,75.0,2.502,76,2.747
266,M,Harrison,5.5,5.5,Leeds,81.5,5.71,42.2,0.0,41.05,3.288,79.0,3.803,70.0,2.688,37.95,3.448,35.2,3.145,71,2.508
267,M,Torres,6.7,6.7,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
268,F,Cavani,8.4,8.4,Man Utd,11.0,0.752,17.0,0.0,19.0,0.912,24.0,1.508,3.0,0.104,25.0,1.724,24.0,1.498,26,1.837
269,G,de Gea,5.3,5.3,Man Utd,90.0,3.763,88.0,0.0,88.0,3.167,87.0,3.748,10.0,0.362,87.0,3.813,85.0,3.642,86,4.292
270,M,Matic,4.3,4.3,Man Utd,5.0,0.193,12.0,0.0,13.0,0.456,21.0,0.803,1.0,0.02,21.0,0.837,21.0,0.793,21,0.877
271,M,Pogba,7.4,7.4,Man Utd,81.0,3.151,76.0,0.0,73.0,2.135,66.0,2.786,7.0,0.211,64.0,2.979,66.0,2.779,60,3.068
272,D,Maguire,5.4,5.4,Man Utd,88.0,3.151,86.0,0.0,83.0,1.4,84.0,3.171,9.0,0.175,82.0,3.368,80.0,2.977,78,4.031
273,M,Fred,4.9,4.9,Man Utd,12.0,0.434,30.0,0.0,43.0,1.252,48.0,1.648,4.0,0.096,46.0,1.677,49.0,1.664,48,1.863
